age,job,marital,education,default,housing,loan,contact,trimestre,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
36,others,0,3,0,1,0,0,1,0,232,3,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
28,others,0,0,0,0,0,0,1,0,408,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
53,others,0,2,0,1,1,0,1,0,370,3,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
58,others,0,1,1,1,0,0,1,0,179,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
45,others,0,1,0,0,1,0,1,0,46,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
43,others,0,0,0,1,0,0,1,0,200,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
33,admin.,0,2,0,0,1,0,1,0,50,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
33,admin.,0,2,0,0,1,0,1,0,181,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
27,others,1,1,0,0,1,0,1,0,119,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
42,others,0,2,0,0,0,0,1,0,361,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
43,admin.,0,1,0,0,0,0,1,0,73,3,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
42,admin.,0,4,0,0,0,0,1,0,67,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
27,others,1,1,0,0,0,0,1,0,350,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
34,others,1,4,0,1,0,0,1,0,150,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
31,student,1,4,1,0,0,0,1,0,332,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
54,others,0,4,0,0,0,0,1,0,611,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
40,others,0,1,1,0,0,0,1,0,58,3,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
52,others,0,2,1,1,0,0,1,0,151,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
47,others,0,4,0,0,0,0,1,0,89,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
49,others,0,1,1,0,0,0,1,0,152,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
32,admin.,1,2,0,0,0,0,1,0,611,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
49,others,1,2,1,1,1,0,1,0,110,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
50,others,0,1,1,0,0,0,1,0,463,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
34,others,0,2,0,0,0,0,1,0,962,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
55,others,0,1,1,0,0,0,1,0,102,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
47,others,1,1,0,0,0,0,1,0,10,4,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
51,retired,0,3,0,0,0,0,1,0,118,3,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
47,others,0,1,0,0,0,0,1,0,92,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
56,others,0,1,0,1,0,0,1,0,143,3,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
53,admin.,0,1,0,0,0,0,1,0,189,3,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
36,others,0,1,0,1,0,0,1,0,75,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
42,others,0,1,0,1,0,0,1,0,189,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
44,others,0,1,0,0,0,0,1,0,55,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
39,others,0,1,0,1,0,0,1,0,935,3,3,0,0,1.1,93.994,-36.4,4.857,5191.0,1
37,admin.,1,2,0,1,1,0,1,0,56,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
60,others,0,0,1,1,0,0,1,0,5,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
36,others,0,2,0,0,0,0,1,0,225,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
42,others,0,4,0,1,0,0,1,0,125,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
31,admin.,0,2,0,1,1,0,1,0,286,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
53,others,0,3,1,0,1,0,1,0,206,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
45,others,0,1,0,1,0,0,1,0,164,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
37,others,1,3,0,1,0,0,1,0,98,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
47,others,0,3,0,0,0,0,1,0,446,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
49,others,0,2,0,0,1,0,1,0,742,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
36,admin.,0,4,0,1,0,0,1,0,120,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
35,others,0,2,0,0,0,0,1,0,122,3,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
38,others,0,0,1,0,0,0,1,0,362,4,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
38,others,1,2,1,0,0,0,1,0,357,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
50,others,0,2,1,0,1,0,1,0,200,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
59,retired,0,3,1,0,0,0,1,0,107,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
43,others,0,0,0,1,0,0,1,0,267,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
42,admin.,0,2,0,1,0,0,1,0,248,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
40,admin.,0,1,1,1,0,0,1,0,215,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
46,others,0,0,1,0,0,0,1,0,209,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
57,others,0,1,0,1,1,0,1,0,205,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
42,admin.,0,4,0,1,0,0,1,0,261,3,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
41,others,0,1,0,1,0,0,1,0,83,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
54,others,0,4,0,1,0,0,1,0,106,3,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
27,admin.,1,4,0,0,0,0,1,0,106,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
36,admin.,0,2,0,0,0,0,1,0,108,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
58,others,0,3,1,1,0,0,1,0,214,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
40,others,0,4,1,1,0,0,1,0,358,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
34,admin.,1,1,1,0,0,0,1,0,453,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
33,admin.,0,2,0,0,0,0,1,0,364,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
56,retired,0,1,0,0,0,0,1,0,136,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
42,others,0,1,0,0,0,0,1,0,173,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
43,others,0,2,0,1,0,0,1,0,241,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
54,others,1,1,0,1,0,0,1,0,224,3,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
53,admin.,1,1,0,1,1,0,1,0,148,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
42,others,1,0,0,0,0,0,1,0,230,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
40,others,0,1,1,0,0,0,1,0,199,3,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
54,others,0,3,0,1,1,0,1,0,196,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
40,others,1,3,0,0,0,0,1,0,111,4,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
26,admin.,1,4,0,1,0,0,1,0,231,3,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
33,admin.,0,2,0,0,0,0,1,0,316,3,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
35,others,0,1,1,0,0,0,1,0,240,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
36,admin.,0,2,0,0,0,0,1,0,669,3,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
29,others,1,2,0,1,0,0,1,0,425,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
36,others,0,1,0,1,0,0,1,0,121,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
35,others,0,2,0,1,0,0,1,0,174,5,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
50,others,1,4,0,0,1,0,1,0,88,5,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
46,others,0,2,1,1,0,0,1,0,313,3,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
49,others,0,2,0,1,0,0,1,0,135,4,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
42,others,1,3,1,1,0,0,1,0,152,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
36,others,1,2,0,1,1,0,1,0,402,3,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
55,others,0,1,1,1,0,0,1,0,221,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
41,others,0,4,1,0,0,0,1,0,213,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
57,others,0,3,1,1,0,0,1,0,144,3,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
32,others,1,2,0,1,0,0,1,0,158,3,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
49,admin.,0,1,0,0,0,0,1,0,220,3,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
57,others,0,0,1,1,0,0,1,0,325,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
58,others,0,1,0,1,0,0,1,0,254,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
52,others,0,2,0,1,0,0,1,0,503,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
50,others,0,3,0,0,0,0,1,0,680,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
41,others,1,1,1,1,0,0,1,0,421,4,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
33,others,0,4,0,1,0,0,1,0,130,3,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
57,others,0,1,0,0,0,0,1,0,164,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
48,others,0,1,1,0,0,0,1,0,174,3,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
55,others,0,3,0,0,0,0,1,0,113,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
38,others,0,4,0,0,0,0,1,0,195,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
38,others,0,2,0,1,0,0,1,0,347,3,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
53,admin.,0,4,0,1,0,0,1,0,208,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
43,others,1,4,0,0,0,0,1,0,404,4,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
36,others,1,2,0,0,0,0,1,0,396,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
32,others,0,1,0,0,0,0,1,0,98,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
33,others,0,1,0,0,0,0,1,0,229,3,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
58,others,0,1,0,1,0,0,1,0,350,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
40,others,0,2,1,0,0,0,1,1,88,3,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
57,others,0,4,0,1,0,0,1,1,379,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
45,others,0,2,0,1,0,0,1,1,168,3,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
42,others,0,1,1,1,0,0,1,1,190,3,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
46,admin.,0,4,0,1,0,0,1,1,158,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
36,others,0,4,0,0,0,0,1,1,210,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
41,others,0,2,0,1,0,0,1,1,102,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
57,admin.,0,1,0,0,0,0,1,1,306,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
49,others,0,1,1,1,0,0,1,1,64,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
56,others,0,2,0,0,0,0,1,1,218,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
37,others,0,1,0,0,0,0,1,1,77,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
37,others,0,1,0,0,1,0,1,1,54,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
46,admin.,1,2,0,1,0,0,1,1,344,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
22,others,1,1,0,1,0,0,1,1,195,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
43,others,0,2,0,0,0,0,1,1,202,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
49,others,0,0,0,0,0,0,1,1,286,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
41,others,0,1,0,1,0,0,1,1,278,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
38,admin.,1,4,0,0,0,0,1,1,189,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
33,admin.,0,1,0,0,0,0,1,1,83,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
49,admin.,0,4,0,1,1,0,1,1,18,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
30,others,1,0,0,0,0,0,1,1,184,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
33,admin.,0,1,0,1,0,0,1,1,235,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
34,others,1,4,0,0,0,0,1,1,290,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
30,student,1,0,1,0,0,0,1,1,133,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
59,others,0,1,1,1,1,0,1,1,318,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
59,others,0,1,1,0,1,0,1,1,437,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
41,others,0,4,0,0,0,0,1,1,402,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
48,others,0,1,1,1,1,0,1,1,501,4,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
28,others,1,0,1,1,1,0,1,1,1201,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,1
44,others,0,2,0,1,0,0,1,1,1030,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,1
59,retired,1,4,1,0,0,0,1,1,253,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
50,others,0,2,1,0,0,0,1,1,149,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
35,admin.,0,4,0,0,0,0,1,1,144,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
42,admin.,0,2,0,0,0,0,1,1,69,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
45,admin.,0,1,0,0,0,0,1,1,243,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
36,others,0,3,0,0,0,0,1,1,769,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
56,others,0,2,1,0,0,0,1,1,135,3,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
29,others,0,1,0,0,0,0,1,1,231,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
41,others,0,4,0,1,1,0,1,1,442,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
42,others,0,1,1,0,0,0,1,1,199,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
52,others,1,2,0,0,0,0,1,1,455,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
48,others,0,2,1,0,1,0,1,1,152,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
31,others,0,2,1,1,0,0,1,1,124,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
43,others,0,4,1,1,0,0,1,1,424,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
36,others,0,1,1,0,0,0,1,1,43,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
42,others,0,4,0,1,0,0,1,1,154,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
52,others,0,1,0,0,0,0,1,1,393,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
39,admin.,0,2,0,1,0,0,1,1,203,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
36,others,0,2,0,0,1,0,1,1,140,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
42,others,0,1,1,1,0,0,1,1,326,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
41,admin.,0,2,0,0,0,0,1,1,483,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
55,others,0,1,0,0,1,0,1,1,259,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
30,others,0,1,0,0,0,0,1,1,227,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
57,retired,1,1,0,0,0,0,1,1,673,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
45,others,0,1,1,1,0,0,1,1,576,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
51,others,0,1,1,1,1,0,1,1,180,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
39,others,1,1,1,1,1,0,1,1,90,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
47,admin.,0,2,1,0,0,0,1,1,505,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
27,others,0,2,0,1,0,0,1,1,245,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
34,others,1,4,0,1,0,0,1,1,186,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
57,others,0,1,1,1,0,0,1,1,208,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
43,others,0,1,0,0,0,0,1,1,623,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
49,others,0,1,1,0,0,0,1,1,180,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
39,others,0,4,1,0,0,0,1,1,496,3,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
38,others,0,1,1,1,0,0,1,1,118,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
49,others,0,1,0,0,0,0,1,1,102,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
58,others,0,1,0,0,0,0,1,1,342,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
43,others,0,3,0,1,0,0,1,1,225,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
50,others,0,0,1,1,0,0,1,1,185,3,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
31,others,0,2,1,0,0,0,1,1,276,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
43,others,0,4,0,0,0,0,1,1,87,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
43,others,0,1,1,0,0,0,1,1,744,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
30,others,1,4,0,1,0,0,1,1,262,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
27,others,1,3,0,1,1,0,1,1,271,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
51,others,0,0,1,0,0,0,1,1,141,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
37,others,0,3,0,1,0,0,1,1,198,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
46,others,0,1,0,1,0,0,1,1,150,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
35,others,0,3,0,0,0,0,1,1,241,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
47,admin.,0,4,0,0,0,0,1,1,196,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
46,others,0,0,0,1,0,0,1,1,149,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
40,others,0,3,1,0,1,0,1,1,264,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
26,others,0,4,0,0,0,0,1,1,246,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
32,others,0,1,1,0,0,0,1,1,309,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
45,others,0,4,0,1,0,0,1,1,140,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
34,admin.,0,1,0,0,0,0,1,1,175,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
47,others,0,0,1,0,0,0,1,1,136,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
42,others,0,3,0,0,0,0,1,1,1623,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,1
57,others,0,1,1,0,1,0,1,1,50,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
57,others,0,1,1,0,0,0,1,1,101,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
38,others,0,1,0,0,1,0,1,1,144,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
57,others,0,1,1,0,0,0,1,1,238,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
28,student,1,1,1,1,0,0,1,1,354,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
60,others,0,4,0,0,0,0,1,1,451,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
48,admin.,0,4,0,1,0,0,1,1,159,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
47,others,0,3,0,1,0,0,1,1,170,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
40,admin.,0,2,0,0,0,0,1,1,243,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
51,others,0,3,1,1,0,0,1,1,141,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
48,others,1,1,0,1,0,0,1,1,112,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
54,others,0,1,0,0,0,0,1,1,262,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
40,others,0,1,0,0,1,0,1,1,53,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
44,admin.,1,1,1,0,0,0,1,1,134,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
42,others,0,2,0,0,0,0,1,1,204,4,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
52,others,0,4,0,1,0,0,1,1,678,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
31,others,1,1,0,1,0,0,1,1,182,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
32,others,0,2,0,0,0,0,1,1,162,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
44,admin.,0,2,0,1,1,0,1,1,177,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
39,others,0,1,1,0,0,0,1,1,27,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
57,others,0,3,1,1,0,0,1,1,699,3,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
52,admin.,0,1,0,1,0,0,1,1,358,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
42,others,0,4,0,0,0,0,1,1,1677,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,1
42,others,1,3,1,0,1,0,1,1,529,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
43,others,0,3,0,1,0,0,1,1,310,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
31,admin.,0,2,0,0,0,0,1,1,47,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
29,admin.,0,4,1,1,0,0,1,1,379,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
57,others,0,1,0,0,0,0,1,1,30,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
44,others,0,1,1,0,0,0,1,1,472,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
59,others,0,0,1,0,0,0,1,1,113,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
39,others,0,1,1,0,0,0,1,1,114,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
57,retired,0,4,0,0,0,0,1,1,116,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
41,others,0,0,1,0,0,0,1,1,448,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
37,others,1,2,1,0,1,0,1,1,264,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
38,others,0,2,0,1,0,0,1,1,169,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
42,retired,0,1,0,0,0,0,1,1,145,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
49,others,0,0,1,1,0,0,1,1,288,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
54,others,0,1,1,1,1,0,1,1,381,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
36,admin.,0,4,0,0,1,0,1,1,176,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
32,admin.,1,4,1,0,0,0,1,1,215,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
35,others,0,3,0,1,0,0,1,1,278,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
45,others,0,3,1,0,0,0,1,1,188,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
56,others,0,0,0,1,0,0,1,1,174,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
34,others,0,4,0,1,0,0,1,1,226,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
41,others,0,1,1,0,0,0,1,1,111,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
41,others,0,1,0,0,0,0,1,1,157,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
36,others,0,1,1,0,0,0,1,1,46,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
32,admin.,1,4,1,0,1,0,1,1,49,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
31,others,0,2,1,0,1,0,1,1,374,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
38,others,0,3,0,1,0,0,1,1,349,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
35,admin.,0,4,1,1,0,0,1,1,325,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
53,admin.,0,3,0,1,0,0,1,1,233,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
51,admin.,0,1,1,1,0,0,1,1,531,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
56,others,0,4,1,0,0,0,1,1,153,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
33,admin.,0,1,0,0,1,0,1,1,80,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
33,admin.,0,1,0,0,0,0,1,1,198,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
51,others,0,2,1,1,0,0,1,1,568,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
39,others,0,2,1,1,0,0,1,1,918,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,1
45,others,0,4,0,0,0,0,1,1,82,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
40,others,1,4,0,0,0,0,1,1,198,3,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
60,others,1,0,1,1,0,0,1,1,211,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
